usage_id,customer_id,product_type,monthly_balance,num_products,date
10779,15571529,Loan,172295.16,1,2026/04/06
10780,15803801,Investment,604.53,2,2026/03/26
10781,15721937,Savings,164626.09,1,2025/10/24
10782,15815615,Loan,187050.8,1,2026/03/03
10783,15694160,Savings,4.03,1,2026/03/06
10784,15810075,Checking ,54548.03,2,2026/02/08
10785,15763218,Credit Card,347.39,2,2025/10/06
10786,15726178,Investment,69.01,2,2026/04/13
10787,15671609,Credit Card,319.82,2,2026/08/02
10788,15658813,Investment,751.48,2,2026/02/03
10789,15814536,Savings,,2,2025/12/29
10790,15715745,Credit Card,106164.54,1,2026/08/28
10791,15605672,Checking,64814.75,1,2025/10/16
10792,15761141,Investment,,2,2026/08/02
10793,15692430,Credit Card,57005.04,2,2026/07/29
10794,15751175,Credit Card,173.38,2,2026/03/21
10795,15575935,,94653.15,2,2026/05/02
10796,15641389,Loan,35507.83,2,2025/09/11
10797,15697100,Credit Card,151666.09,1,2026/01/21
10798,15576065,Checking,224438.87,1,2026/07/31
10799,15705301,Credit Card,72226.1,2,2026/02/15
10800,15716082,Savings,276272.9,1,2025/09/26
10801,15656005,Checking,119487.5,1,2025/11/14
10802,15640507,Loan,18737.75,3,2026/01/08
10803,15662483,Checking,,4,2025/12/02
10804,15779267,Loan,631.8,2,2026/06/19
10805,15749964,Credit Card,40150.34,2,2025/09/07
10806,15727197,Loan,108250.5,2,2025/11/07
10807,15745804,Loan,1009.62,2,2026/05/26
10808,15796334,Investment,50892.03,1,2025/11/21
10809,15622518,Credit Card,41739.18,1,2025/11/13
10810,15799631,LOAN,303.72,2,2026/08/24
10811,15569452,Loan,52808.88,2,2026/05/01
10812,15670029,Loan,211.66,2,2025/09/22
10813,15753969,Checking,76082.89,1,2025/10/04
10814,15643378,Credit Card,139296.98,1,2026/07/05
10815,15693902,Checking,163.9,2,2025/12/19
10816,15645904,Checking,565.21,2,2026/08/07
10817,15643426,Investment,,1,2026/01/31
10818,15690678,Credit Card,136379.19,1,2026/03/12
10819,15637131,Savings,614.64,2,2026/07/16
10820,15706637,Investment,801.21,2,2026/04/03
10821,15566030,Credit Card,106025.24,1,2025/11/22
10822,15679810,Investment,388.19,2,2026/04/05
10823,15579994,Loan,,1,2025/11/30
10824,15714642,Credit Card,274.1,2,2025/12/01
10825,15620577,Savings,324.43,2,2026/05/26
10826,15583849,Checking,522.86,2,2025/11/19
10827,15572390,Checking,492.65,2,2026/08/11
10828,15621818,Checking,49276.41,1,2025/12/04
10829,15679531,Investment,135425.23,1,2026/03/08
10830,15575694,Checking,41605.26,2,2025/10/29
10831,15703707,Savings,265677.19,1,2025/11/25
10832,15800482,Investment,356.25,2,2025/09/18
10833,15746012,Investment,91.24,2,2026/05/15
10834,15581700,Loan,80086.63,1,2025/12/16
10835,15622993,Savings,-2448.08,2,2026/02/06
10836,15627848,Checking,43591.6,2,2026/03/28
10837,15768455,Credit Card,26.87,2,2026/07/20
10838,15813113,Checking,497.01,1,2026/03/13
10839,15794661,Checking,669.49,2,2026/01/16
10840,15775678,Credit Card,140.23,1,2026/07/18
10841,15657637,Credit Card,154.87,3,2026/02/14
10842,15773071,Credit Card,132628.54,1,2025/09/17
10843,15739576,Credit Card,715.84,2,2025/09/16
10844,15699839,Checking,90748.8,1,2026/02/19
10845,15745621,Checking,51628.0,2,2025/09/17
10846,15714658,Investment,1085.25,2,2026/05/01
10847,15649668,Investment,93104.37,2,2025/09/20
10848,15630910,Loan,107940.22,1,2025/11/15
10849,15793883,Savings,203.9,2,2026/03/30
10850,15566251,Checking,160946.2,3,2025/09/26
10851,15745455,,35116.41,2,2026/06/06
10852,15634974,,18617.62,4,2026/03/15
10853,15684592,Loan,53.95,2,2026/07/06
10854,15809143,Checking,127862.15,1,2026/05/29
10855,15665760,Savings,181.02,2,2025/11/28
10856,15775108,Loan,33354.84,2,2025/11/22
10857,15756992,Credit Card,873.84,2,2025/10/24
10858,15623450,Savings,120752.32,1,2025/09/10
10859,15790564,Credit Card,41766.16,2,2026/02/28
10860,15679801,Loan,54120.01,2,2025/12/26
10861,15733883,Savings,1238.2,2,2025/10/20
10862,15576602,Checking,16357759.04,2,2026/04/05
10863,15680706,Savings,102420.87,1,2025/10/06
10864,15712287,Loan,529.79,2,2025/10/30
10865,15678886,Investment,65068.9,2,2026/05/04
10866,15652069,Investment,550.23,2,2026/04/28
10867,15600781,Checking,124246.5,2,2026/04/03
10868,15591344,Loan,693.15,2,2026/06/04
10869,15713505,Loan,169.22,2,2026/04/16
10870,15806922,investment,120422.38,1,2025/11/10
10871,15672145,Checking,75150.67,2,2026/07/08
10872,15770420,Credit Card,43829.41,2,2026/07/26
10873,15631189,Savings,101105.95,1,2025/09/03
10874,15808189,Savings,223.21,2,2026/02/09
10875,15597885,Credit Card,1347.54,2,2026/05/04
10876,15723858,Checking,548.37,2,2026/05/01
10877,15578307,Checking,79450.79,2,2026/01/12
10878,15636089,Savings,153653.46,1,2025/11/07
10879,15713370,Investment,123063.45,2,2026/02/15
10880,15649101,Credit Card,181763.52,1,2026/08/05
10881,15680901,Checking,44937.7,2,2026/06/06
10882,15729435,Checking,249.91,2,2026/03/09
10883,15583480,Checking,436.35,2,2026/07/14
10884,15704442,Investment,32859.49,4,2026/08/11
10885,15599211,Savings,865.23,2,2025/10/22
10886,15585133,Checking,37.33,2,2026/05/05
10887,15614220,Savings,295.77,2,2026/05/13
10888,15796351,Loan,80276.95,2,2026/06/22
10889,15779176,Savings,49118.36,3,2025/12/12
10890,15801188,Investment,79496.5,1,2025/11/06
10891,15663964,Investment,706.86,2,2025/12/24
10892,15606601,Investment,49503.4,2,2026/05/24
10893,15803337,Credit Card,241821.81,1,2025/11/08
10894,15780362,Credit Card,60707.51,2,2025/11/15
10895,15629150,Investment,-135.07,2,2025/12/27
10896,15707696,Credit Card,432.64,2,2026/08/06
10897,15732967,Investment,58.93,2,2025/10/15
10898,15662488,Investment,360.03,2,2025/10/21
10899,15610755,Loan,82643.94,1,2026/03/28
10900,15794056,,771.12,3,2026/01/25
10901,15811589,Checking,1117.25,2,2026/07/14
10902,15757408,Savings,93617.19,3,2025/10/26
10903,15808189,Loan,1474.16,2,2026/01/08
10904,15669946,Checking,197106.01,1,2025/12/27
10905,15596914,Investment,45145.03,2,2026/01/09
10906,15815626,Credit Card,23187.28,2,2025/12/06
10907,15697574,Checking,547.44,3,2026/08/06
10908,15582892,Checking,22433.31,1,2026/02/04
10909,15758813,Checking,72526.76,2,2026/02/18
10910,15771087,Credit Card,50405.8,2,2026/09/01
10911,15709861,Loan,91102.31,2,2026/04/27
10912,15641585,Loan,94581.83,1,2026/08/11
10913,15786905,Credit Card,92100.19,2,2026/07/02
10914,15809837,Savings,54800.89,2,2026/05/27
10915,15674671,Investment,72099.45,2,2026/05/25
10916,15600882,Credit Card,178.33,2,2026/06/25
10917,15642041,Checking,33376.04,2,2026/01/17
10918,15728542,Loan,281.93,2,2025/11/09
10919,15591740,Credit Card,135.68,2,2026/02/17
10920,15637678,Savings,235.28,1,2026/04/07
10921,15752601,Loan,347.59,2,2026/03/13
10922,15710743,,280.24,1,2026/08/07
10923,15782993,Credit Card,99438.61,2,2025/11/16
10924,15813697,Loan,36773.04,2,2026/06/26
10925,15643158,Investment,601.21,1,2025/09/20
10926,15776047,Loan,495.45,2,2026/03/19
10927,15665802,Credit Card,943.73,2,2026/07/23
10928,15768887,CREDIT CARD,1043.41,2,2025/09/27
10929,15602735,Loan,36512.29,4,2025/12/13
10930,15742204,Checking,166021.83,1,2025/12/05
10931,15706036,Credit Card,73031.9,2,2025/09/10
10932,15682686,Credit Card,609.22,2,2025/11/15
10933,15684294,Loan,729.99,2,2026/07/24
10934,15723064,Savings,118134.59,2,2025/09/20
10935,15607230,Credit Card,56548.52,2,2026/01/02
10936,15641474,checking,156692.02,1,2025/11/24
10937,15589572,Loan,90974.2,1,2026/03/25
10938,15738605,Savings,-2343.81,1,2026/02/15
10939,15755825,Credit Card,812.24,2,2025/09/08
10940,15801548,Credit Card,74838.47,2,2026/06/22
10941,15679062,Investment,46016.99,2,2026/05/07
10942,15643658,Checking,59493.54,2,2026/05/08
10943,15752463,Loan,124378.9,1,2026/02/26
10944,15784218,Loan,113.72,2,2025/12/08
10945,15647725,Investment,18071.23,3,2026/07/21
10946,15790093,Checking,588.36,2,2026/06/25
10947,15790247,Loan,561.44,2,2026/03/29
10948,15575399,Investment,69547.02,2,2026/04/22
10949,15649487,Savings,39118.71,2,2025/12/21
10950,15639576,Credit Card,182549.31,1,2026/04/23
10951,15683524,Investment,120984.15,2,2026/07/18
10952,15797595,Loan,137394.82,1,2026/01/15
10953,15756535,Checking,89182.89,1,2026/06/09
10954,15702337,Credit Card,339.85,2,2026/04/16
10955,15593425,Checking,278783.17,1,2025/11/02
10956,15661380,loan,753.61,2,2026/01/24
10957,15605279,Credit Card,277.4,4,2026/08/04
10958,15720203,Investment,257.97,1,2026/05/24
10959,15625759,Loan,837.78,2,2026/02/22
10960,15667321,Credit Card,,2,2026/02/22
10961,15614740,INVESTMENT,94337.8,2,2025/12/07
10962,15576156,Savings,116.68,1,2026/01/11
10963,15661532,Loan,92564.66,2,2026/02/24
10964,15766575,Loan,74007.64,1,2026/05/10
10965,15655007,Savings,1018.66,2,2026/06/11
10966,15732610,Loan,268.12,2,2026/04/24
10967,15583725,Credit Card,139729.28,1,2026/08/08
10968,15717164,Checking,55414.25,2,2025/10/22
10969,15600991,Loan,70236.19,2,2026/08/11
10970,15566894,Checking,81875.09,1,2026/02/25
10971,15661734,Investment,49967.92,2,2026/05/26
10972,15670492,Checking,1565.13,2,2026/01/15
10973,15764916,Credit Card,88507.08,1,2025/10/05
10974,15740175,Checking,58028.23,2,2026/03/09
10975,15734892,Savings,190.13,2,2026/04/09
10976,15602034,Loan,119906.52,1,2026/07/28
10977,15747265,Investment,168460.97,1,2025/09/16
10978,15778897,Loan,1118.8,2,2026/06/08
10979,15739850,Credit Card ,122097.88,1,2025/11/06
10980,15620398,Checking,31936.16,2,2025/10/21
10981,15712068,Credit Card,76924.34,1,2025/12/28
10982,15602010,Savings,136187.32,1,2026/04/25
10983,15602797,Savings,46928.38,3,2025/10/29
10984,15640635,Investment,505.03,2,2025/11/03
10985,15749401,Checking,779.02,3,2026/06/11
10986,15666095,Savings,22928.27,2,2026/09/02
10987,15763579,Credit Card,47892.43,2,2026/02/01
10988,15814237,Credit Card,,2,2025/11/06
10989,15717995,,181.38,2,2026/02/27
10990,15574206,Checking,68.15,2,2026/02/07
10991,15576077,Savings,88030.37,1,2026/04/22
10992,15781495,Checking,63719.05,2,2026/04/14
10993,15619340,Investment,868.78,2,2026/06/13
10994,15815097,Checking,426.99,2,2025/10/15
10995,15613140,Savings,1090.11,1,2026/05/19
10996,15605461,Checking,130434.67,1,2025/12/05
10997,15777892,Loan,142363.04,1,2026/03/25
10998,15662488,Loan,540.51,2,2026/05/22
10999,15577178,Savings,56523.59,1,2025/12/11
11000,15647725,Checking,15783.31,3,2025/11/14
11001,15726046,Investment,169379.37,1,2026/08/17
11002,15771997,Savings,46198819.65,1,2025/12/25
11003,15624510,Loan,199162.82,1,2025/09/11
11004,15657321,Loan ,63857.72,2,2025/12/13
11005,15574842,Loan,64053.68,3,2026/03/03
11006,15576723,Credit Card,505.11,2,2026/05/30
11007,15627995,Investment ,264393.51,1,2026/07/07
11008,15606274,CreditCard,19489.08,2,2025/11/19
11009,15771749,credit card,37763.03,2,2026/06/18
11010,15748381,Savings,89721.03,2,2026/06/01
11011,15653857,Savings,92.9,2,2026/05/29
11012,15619130,Savings,49957.68,2,2025/09/27
11013,15642787,Credit Card,128169.59,1,2026/06/02
11014,15651627,Loan,161271.52,1,2026/03/07
11015,15692406,Savings,703.56,2,2026/06/06
11016,15573876,Checking,918.81,2,2025/12/29
11017,15738042,Checking,100615.97,2,2026/08/24
11018,15737627,Credit Card,45692.65,2,2026/06/01
11019,15721504,Investment,683.63,2,2025/11/27
11020,15654463,Investment,608.88,2,2026/03/13
11021,15706223,Checking,15908.23,2,2025/11/23
11022,15636572,Investment,595.92,2,2025/10/24
11023,15694288,Checking,357.99,2,2026/08/17
11024,15661473,Credit Card,125892.98,1,2025/11/26
11025,15567832,Investment,93135.73,1,2026/07/25
11026,15782089,Loan,585.67,1,2026/07/24
11027,15750808,Checking,64703.2,3,2026/07/16
11028,15740557,Investment,284.21,2,2025/12/27
11029,15607133,Checking,39462.86,2,2025/11/19
11030,15567147,Investment,3.41,2,2026/06/06
11031,15605455,Investment,490.52,3,2026/07/12
11032,15586674,Savings,268824.78,1,2026/04/08
11033,15572265,Savings,81219.98,2,2025/12/15
11034,15672357,Checking,482.84,2,2026/01/23
11035,15757661,Loan,641.47,2,2025/09/28
11036,15781975,Credit Card,650.58,1,2026/03/27
11037,15790254,Checking,101170.22,1,2026/02/01
11038,15804150,Credit Card,668.19,2,2026/03/21
11039,15600974,Credit Card,294.97,1,2026/05/28
11040,15810723,Investment,1587.08,3,2026/04/06
11041,15779247,Checking,26901.52,1,2026/05/04
11042,15678460,Savings,603.15,1,2026/04/30
11043,15719017,Investment,423.44,2,2026/02/14
11044,15628008,checking,91876.01,1,2025/11/11
11045,15780215,Loan,220.99,2,2026/02/03
11046,15706647,Investment,345.74,3,2025/09/03
11047,15585066,Savings,82.78,1,2025/10/11
11048,15662098,Checking,58140.07,3,2026/01/09
11049,15654372,Checking,69487.85,2,2026/08/31
11050,15726945,Investment,126.59,2,2026/06/14
11051,15667554,Investment,5.51,2,2026/08/11
11052,15576615,Checking,23566586.14,1,2026/02/09
11053,15686835,Checking,115259.41,1,2025/12/18
11054,15593468,Credit Card,315.8,2,2026/07/13
11055,15709135,Investment,25126.7,2,2026/07/04
11056,15668009,Investment,294.64,2,2025/10/07
11057,15731026,Credit Card,,2,2025/10/03
11058,15660385,Investment,354.6,2,2026/04/01
11059,15811947,Savings,,1,2025/11/13
11060,15648030,Investment,57077.21,2,2025/11/15
11061,15610403,Loan,59771.22,2,2026/05/07
11062,15775761,Investment,17070.58,3,2025/11/24
11063,15679738,Investment,845.57,1,2026/01/05
11064,15626806,Savings,324.61,2,2026/03/22
11065,15773277,Savings,58675.55,2,2025/11/23
11066,15810898,Savings,128676.04,2,2026/07/30
11067,15615753,Checking,91396.37,1,2026/04/05
11068,15733119,Credit Card,180.63,2,2026/03/22
11069,15670615,Loan,283.92,2,2026/07/02
11070,15808960,Credit Card,20078.7,2,2025/12/11
11071,15573893,Investment,117823.65,2,2026/01/08
11072,15624180,Checking,55360.8,4,2026/03/01
11073,15707114,Loan,33.92,2,2025/10/09
11074,15801293,Loan,47560.87,2,2025/12/27
11075,15645136,Loan,120761.62,3,2026/01/22
11076,15701962,Loan,98286.63,2,2025/11/13
11077,15594815,Checking,263072.11,1,2026/03/27
11078,15579617,Credit Card,492.67,2,2025/11/05
11079,15777826,Investment,29897795.54,1,2026/06/29
11080,15769216,Loan,604.24,1,2026/08/13
11081,15576641,Savings,69465.46,2,2025/11/19
11082,15699486,Loan,150200.59,1,2025/12/17
11083,15807989,Savings,42071.94,2,2026/04/18
11084,15714680,Investment,115905.98,1,2025/11/14
11085,15636977,Savings,35662.6,3,2026/08/13
11086,15802220,Investment,54157.57,1,2026/01/22
11087,15733581,Checking,106336.27,1,2026/02/17
11088,15804357,Investment,756.6,1,2025/09/08
11089,15602841,Savings,971.9,2,2026/07/26
11090,15731815,Checking,29591.49,3,2025/11/02
11091,15719294,Credit Card,354.32,2,2026/05/27
11092,15765643,Checking,56705.63,2,2026/02/09
11093,15712930,Investment,354.87,1,2026/05/29
11094,15586752,Savings,106142.34,1,2025/10/25
11095,15790829,Checking,212.43,2,2026/07/21
11096,15589715,Investment,281.0,1,2026/07/06
11097,15581388,Investment,106364.76,1,2026/05/02
11098,15628600,Loan,57655.11,3,2025/12/30
11099,15596405,Investment,90147.39,2,2026/08/07
11100,15773338,Loan,116060.42,1,2026/04/15
11101,15627854,Investment,1079.33,2,2026/02/02
11102,15695197,Credit Card,64615.82,2,2025/11/05
11103,15762268,Checking,142688.81,1,2026/06/07
11104,15675791,CHECKING,91373.94,2,2026/07/12
11105,15706587,Investment,334.56,2,2026/04/23
11106,15631721,Savings,103283.92,2,2025/11/20
11107,15807546,Loan,672.11,2,2025/10/09
11108,15602124,Loan,164.01,2,2026/02/24
11109,15810711,Checking,75402.79,2,2026/01/20
11110,15660390,Loan,461.81,2,2025/09/23
11111,15608406,Credit Card,102843.46,1,2026/03/17
11112,15672012,,219.73,1,2026/01/11
11113,15641110,Savings,449.7,1,2025/10/30
11114,15568469,Savings,446.37,2,2026/07/20
11115,15670914,Checking,525.37,2,2026/04/29
11116,15777904,Checking,528.72,2,2026/04/09
11117,15766649,Investment,135975.28,1,2026/06/29
11118,15735719,Checking,259.57,2,2025/11/28
11119,15600700,Checking,189464.7,3,2026/09/01
11120,15745433,Checking,94196.99,2,2026/08/23
11121,15803908,Savings,358.63,2,2026/05/10
11122,15584899,Checking,945.41,2,2026/01/30
11123,15639322,Savings,69178.67,2,2025/12/27
11124,15616172,Checking,189.36,2,2026/05/28
11125,15768219,Loan,439.48,2,2025/10/25
11126,15759067,checking,38185.67,4,2025/10/18
11127,15696054,Investment,792.98,1,2026/07/08
11128,15630698,Loan,38135.14,1,2026/07/06
11129,15652948,Loan,74446.71,1,2026/03/07
11130,15710978,Loan,40739.06,2,2026/01/04
11131,15748718,Checking,70240.02,1,2026/08/09
11132,15600821,CreditCard,94521.15,1,2026/05/14
11133,15796505,Loan,77805.19,2,2026/08/28
11134,15774328,Credit Card,60331.47,2,2026/04/12
11135,15758702,,62.63,3,2026/04/06
11136,15744983,Investment,19570.43,1,2025/10/02
11137,15665943,Credit Card,-2944.22,2,2026/07/26
11138,15574071,Credit Card,47783.11,2,2025/10/26
11139,15767391,Investment,46461.48,2,2026/01/24
11140,15672091,Checking,79088.42,2,2026/01/22
11141,15726179,Savings,46640.26,2,2026/01/09
11142,15659399,Loan,52104.8,2,2026/07/27
11143,15792029,Credit Card ,644.87,2,2026/05/21
11144,15600708,Investment,66539.51,1,2026/02/18
11145,15568953,Loan,107781.57,3,2026/04/05
11146,15596181,Checking,79002.76,1,2026/08/10
11147,15609160,Savings,570.88,2,2026/01/09
11148,15635116,Loan,620.05,1,2026/03/04
11149,15799600,Credit Card,187920.31,1,2025/10/15
11150,15625126,Checking,21.47,2,2025/09/09
11151,15730418,Checking,1123.21,2,2025/10/24
11152,15644174,Investment,133440.04,1,2026/09/03
11153,15735719,Savings,474.03,2,2026/05/09
11154,15615896,,593.39,2,2026/01/05
11155,15718039,Credit Card,72620.98,2,2026/06/29
11156,15701081,Savings,551.04,1,2026/05/14
11157,15772528,Investment,61397.74,2,2025/12/25
11158,15659420,Investment,92331.19,2,2026/07/02
11159,15810227,Investment,595.7,2,2026/04/13
11160,15599956,Investment,1060.6,2,2026/08/09
11161,15598266,Savings,30.0,1,2026/01/17
11162,15626044,Loan,69127.52,2,2025/10/26
11163,15791877,Savings,97996.45,2,2026/08/31
11164,15780088,Credit Card,135752.78,1,2026/05/10
11165,15785024,Savings,112717.32,1,2026/06/17
11166,15587596,Savings,114702.71,1,2026/07/10
11167,15750837,Loan,109922.47,1,2026/06/19
11168,15806967,Loan,860.18,1,2026/03/14
11169,15677804,Investment,768.75,3,2026/07/10
11170,15676869,Credit Card,18.61,2,2026/05/26
11171,15694581,Investment ,874.59,4,2026/08/10
11172,15650488,Savings,77370.96,1,2026/03/17
11173,15583076,Loan ,47397.5,2,2025/09/24
11174,15589420,Investment,84870.82,1,2026/07/08
11175,15676966,Loan,806.13,2,2025/10/28
11176,15628583,Investment,197.51,2,2026/07/02
11177,15677062,Checking,137984.97,1,2026/07/29
11178,15672082,Savings,999.09,2,2025/10/23
11179,15630617,Investment,105872.06,1,2026/06/24
11180,15624667,Credit Card,,1,2025/10/21
11181,15614034,Checking,48029.55,1,2025/11/02
11182,15813163,Loan,102996.36,1,2026/01/03
11183,15577985,Loan,60564.14,2,2026/03/06
11184,15702149,Loan,44604920.9,1,2026/06/27
11185,15811343,Checking,46796.82,3,2026/08/13
11186,15574886,Loan,136905.22,3,2026/09/01
11187,15734610,Credit Card,3286.77,3,2026/07/09
11188,15686870,Loan,60689.2,2,2026/04/06
11189,15718281,Credit Card,75519.92,2,2026/03/23
11190,15589431,Investment,136014.0,1,2025/09/23
11191,15583748,Investment,782.15,2,2026/02/27
11192,15643770,Checking,89837.2,1,2026/07/31
11193,15713912,Savings,76536.76,1,2026/04/16
11194,15722010,Savings,,1,2026/04/26
11195,15792934,Loan,1339.82,2,2026/06/23
11196,15677939,Checking,925.88,2,2026/05/28
11197,15801395,Savings,183488.62,1,2025/09/22
11198,15633922,Checking,,2,2026/03/26
11199,15691871,Loan,,1,2026/07/21
11200,15670266,Checking,-2225.34,1,2026/04/12
11201,15588923,Loan,93988.63,1,2026/08/11
11202,15572182,Loan,46502.8,3,2025/09/16
11203,15803352,Loan,94744.76,2,2025/12/22
11204,15634815,Loan,28.98,2,2026/06/20
11205,15678333,,556.04,2,2025/12/04
11206,15720354,Credit Card,758.97,2,2025/09/15
11207,15806081,Investment,79768.04,1,2026/07/22
11208,15656293,Savings,135.32,2,2026/02/18
11209,15668767,Investment,812.88,2,2025/10/23
11210,15574283,Credit Card,66.32,2,2026/01/30
11211,15623668,Investment,34017.58,2,2026/04/02
11212,15722246,SAVINGS,1097.97,1,2025/09/17
11213,15789158,Savings,43896.92,2,2026/04/24
11214,15603743,Checking,138706.43,1,2026/01/10
11215,15667588,Credit Card,676.77,1,2026/03/05
11216,15599403,Savings,52617.19,2,2026/08/18
11217,15587311,Credit Card,1185.74,2,2026/02/26
11218,15582616,Credit Card,321.34,2,2026/03/02
11219,15567246,Savings,53439.13,2,2026/01/08
11220,15665077,Investment,752.91,5,2026/01/22
11221,15654489,Savings,186936.87,1,2026/04/19
11222,15610226,Credit Card,49706.15,2,2025/09/27
11223,15725028,Investment,511.84,2,2026/02/16
11224,15615330,Savings,,2,2026/04/25
11225,15672966,Savings,583.7,2,2026/08/26
11226,15656029,Investment,649.92,2,2026/07/25
11227,15742009,Loan,687.69,2,2026/01/15
11228,15737025,Investment,601.67,3,2025/11/24
11229,15658339,Investment,52870.63,2,2025/12/19
11230,15797905,Credit Card,150.99,2,2026/06/15
11231,15718071,Checking,820.84,2,2026/06/10
11232,15775235,Savings,81737.69,1,2026/07/31
11233,15807194,Credit Card,23513.37,2,2026/02/14
11234,15575060,Savings,659.44,2,2026/03/27
11235,15573599,Investment,567.21,2,2026/02/28
11236,15689425,Checking,76639.5,2,2025/11/30
11237,15748691,checking,118618.36,1,2026/05/16
11238,15804150,Loan,815.1,2,2025/10/18
11239,15641411,Checking,120182.1,1,2026/02/20
11240,15739514,Loan,179.14,2,2026/03/02
11241,15607748,Credit Card,68050.39,2,2026/07/15
11242,15773017,Checking,10572563.66,2,2026/06/05
11243,15742848,Savings,975.31,1,2025/12/28
11244,15648075,Loan,224752.84,1,2026/02/12
11245,15757837,Credit Card,38142.94,2,2026/02/06
11246,15576131,Loan,338.89,2,2025/10/24
11247,15783882,Savings,403.57,2,2025/10/19
11248,15574296,Checking,45699.95,2,2026/07/27
11249,15663625,Loan,737.72,2,2026/03/29
11250,15671514,Investment,-3633.42,2,2026/02/10
11251,15710726,Checking,558.78,2,2026/07/18
11252,15731755,Checking,291.96,2,2026/05/15
11253,15583067,Savings,84059.06,1,2026/07/27
11254,15617206,Credit Card,54838.63,2,2025/12/07
11255,15733234,Checking,775.59,1,2026/03/17
11256,15701412,Loan,689.77,2,2025/12/15
11257,15570414,Loan,126597.54,1,2026/01/16
11258,15574137,Credit Card,349.06,2,2026/08/31
11259,15571144,Investment,751.43,2,2026/05/09
11260,15735439,Savings,85789.98,1,2026/03/01
11261,15646810,Savings,,2,2026/02/22
11262,15764314,Investment,46590.78,3,2026/04/15
11263,15623927,Loan,53.12,2,2026/03/07
11264,15695679,Loan,98700.81,1,2025/11/23
11265,15786852,Savings,55507.97,2,2025/11/28
11266,15815070,savings,95078.13,2,2026/02/15
11267,15796764,Loan ,49724.77,5,2025/09/11
11268,15566543,Loan,570.75,2,2025/10/30
11269,15673907,Loan,1280.27,2,2025/12/09
11270,15801920,Credit Card,43128.18,2,2026/06/27
11271,15616922,,331.33,2,2026/02/08
11272,15657829,Loan,39262592.58,1,2026/05/20
11273,15640667,Investment,54.93,2,2026/08/27
11274,15632118,Credit Card,59492.62,1,2026/07/28
11275,15694444,Savings,51953.79,3,2026/06/16
11276,15690153,Loan,68389.31,2,2026/02/01
11277,15712777,Loan,144247.0,1,2026/06/16
11278,15694376,Savings,71374.66,3,2026/06/05
11279,15643229,Investment,1367.87,2,2025/12/03
11280,15726774,Checking,134739.22,1,2026/03/25
11281,15761340,Loan,426.12,2,2026/07/16
11282,15776211,Savings,113.84,2,2026/08/25
11283,15764604,Checking,32027.02,3,2025/10/11
11284,15677336,Savings,147367.96,1,2025/12/13
11285,15713655,Credit Card,872.57,2,2025/10/20
11286,15722578,Savings,86039.06,1,2025/10/19
11287,15659949,Checking,38609.89,2,2026/09/02
11288,15587584,Credit Card,1262.32,2,2026/07/06
11289,15805261,Credit Card,832.06,2,2026/08/08
11290,15700209,Savings,114137.1,1,2026/03/29
11291,15704053,Loan,36763.86,2,2026/01/15
11292,15590434,Checking,-1642.88,1,2025/11/16
11293,15760244,Investment,200310.36,1,2026/02/24
11294,15712536,,1135.03,2,2026/06/02
11295,15630106,Savings,298.04,2,2026/03/03
11296,15569945,Credit Card,190.88,2,2026/03/25
11297,15764654,Investment,35733.14,2,2025/11/10
11298,15670029,Checking,931.77,2,2026/03/19
11299,15782247,Investment,1048.64,3,2025/10/26
11300,15607485,Checking,582.2,2,2026/01/31
11301,15739223,Credit Card,13.07,2,2026/07/14
11302,15677828,Savings,34.12,2,2026/06/21
11303,15678284,Loan,22929.19,3,2025/10/15
11304,15660211,Savings,90256.72,2,2026/02/15
11305,15794048,Loan,45223.85,2,2025/12/27
11306,15798834,Checking,326.96,1,2026/04/17
11307,15793641,Savings,24869811.37,2,2025/09/23
11308,15670354,Investment,179.3,2,2026/01/06
11309,15600106,Loan,430.13,2,2026/06/10
11310,15810845,Savings,179.59,2,2025/11/21
11311,15745107,Checking,59460.97,1,2026/08/10
11312,15782806,Loan,962.81,2,2026/01/21
11313,15723620,Credit Card,834.14,4,2025/09/16
11314,15605425,Checking,146797.27,1,2026/05/14
11315,15659800,Credit Card,1004.45,1,2025/12/26
11316,15714874,Checking,661.38,2,2026/08/24
11317,15760514,Credit Card,36275.77,2,2025/12/24
11318,15726720,Savings,618.79,1,2026/01/06
11319,15634719,Loan,833.84,2,2025/12/27
11320,15751032,Investment,9086.42,2,2026/04/16
11321,15654519,Checking ,280.04,2,2026/07/31
11322,15753837,Loan,610.54,2,2025/12/22
11323,15795963,,160493.02,1,2025/11/16
11324,15649297,Savings,61848.2,2,2025/09/09
11325,15789815,Loan,368.5,2,2026/02/01
11326,15585133,Investment,628.08,2,2026/01/05
11327,15652955,Checking,195.58,1,2025/09/13
11328,15653065,Checking,165.76,2,2026/07/13
11329,15641822,,537.4,2,2026/05/08
11330,15745201,Loan,64757.62,2,2026/04/15
11331,15801256,Credit Card,640.94,2,2026/04/03
11332,15611191,Loan,33314.87,3,2026/06/14
11333,15757310,Loan,182025.85,1,2026/06/12
11334,15801605,Checking,631.87,2,2026/06/20
11335,15771856,Checking,1043.44,2,2025/12/10
11336,15714634,Savings,72944.15,2,2026/04/02
11337,15765257,Loan,51676.98,1,2025/12/07
11338,15624715,Credit Card,42.18,1,2026/05/26
11339,15766896,Checking,89.09,2,2026/06/27
11340,15768887,Investment,578.99,2,2026/03/26
