ticket_id,customer_id,issue_type,severity,resolution_time_hrs,date
4937,15617538,Fraud Alert,Low,92.5,2026/03/12
4938,15686909,Login Issue,Critical,2.1,2026/02/25
4939,15765257,Complaint,Low,115.5,2025/12/05
4940,15592222,Login Issue, Medium ,10.5,2025/10/31
4941,15750684,Loan Query,Low,70.5,2026/03/27
4942,15583681,Login Issue,High,6.8,2026/03/26
4943,15762455,Card Problem,High,8.4,2026/04/24
4944,15632850,Account Update,Low,65.1,2026/01/20
4945,15596074,Complaint,Low,92.9,2026/03/19
4946,15748597,Fraud Alert,Medium,20.9,2026/08/22
4947,15693162,Payment Failure,Critical,1.3,2026/05/05
4948,15663168,Payment Failure,Low,25.3,2026/04/06
4949,15780804,Account Update,Low,49.0,2026/08/01
4950,15734161,Account Update,Low,53.4,2025/11/27
4951,15767954,Login Issue,Medium,23.3,2025/10/30
4952,15600110,Complaint,Critical,0.5,2025/11/09
4953,15706463,Loan Query,Low,86.1,2026/08/25
4954,15687903,Complaint,Medium,18.3,2025/10/03
4955,15814033,Fraud Alert,Low,99999.0,2025/11/23
4956,15579131,Account Update,Low,65.9,2025/10/26
4957,15620000,App Bug,Low,106.3,2026/04/04
4958,15693267,Payment Failure,Critical,1.0,2026/07/02
4959,15782121,Fraud Alert,Medium,13.3,2026/05/08
4960,15583090,Payment Failure,Medium,26.1,2026/06/21
4961,15795079,Card Problem,Low,151.2,2026/08/16
4962,15732987,Fraud Alert,Critical,2.1,2026/04/15
4963,15635893,Payment Failure,Critical,1.5,2025/12/04
4964,15640280,Fraud Alert,Medium,6.5,2026/07/12
4965,15718944,Fraud Alert,Low,,2026/03/16
4966,15766288,Loan Query,High,7.6,2026/03/05
4967,15637599,Fraud Alert,High  ,9.5,2026/07/13
4968,15587394,Loan Query,Medium,22.6,2025/09/17
4969,15632210,Card Problem,High,5.8,2026/08/19
4970,15642710,Card Problem, High ,7.8,2025/11/08
4971,15674148,Complaint,Medium,32.1,2026/05/08
4972,15713774,App Bug,Low,69.0,2026/05/10
4973,15699637,Card Problem,Medium,21.7,2025/10/30
4974,15635598,Fraud Alert,Low,49.6,2026/04/01
4975,15640789,Account Update,Medium,29.4,2026/04/16
4976,15667971,Account Update,Low,59.2,2025/09/26
4977,15756538,Account Update,Medium,50.6,2025/10/05
4978,15667742,App Bug,Medium,,2026/01/14
4979,15605742,Card Problem,Medium,27.7,2026/08/04
4980,15664737,App Bug,Low,109.8,2026/02/10
4981,15576706,Fraud Alert,Medium,19.0,2025/09/09
4982,15733777,Card Problem,High,6.1,2026/08/29
4983,15806284,Login Issue,Critical,2.6,2026/08/16
4984,15797204,Fraud Alert,Low,70.0,2026/05/29
4985,15633194,,High,9.1,2026/06/25
4986,15607598,App Bug,High,8.8,2026/06/19
4987,15745452,Loan Query,Medium,28.9,2025/12/26
4988,15779627,App Bug,Low,36.7,2026/08/11
4989,15579826,Card Problem, High ,3.2,2026/02/23
4990,15650018,Loan Query,Low,64.5,2026/05/26
4991,15717191,App Bug,Low,60.7,2026/05/28
4992,15627232,Loan Query,Medium,21.9,2026/08/21
4993,15596671,Login Issue,High,7.1,2026/08/27
4994,15566467,Loan Query,Medium,20.7,2026/07/16
4995,15715951,Account Update,High,9.9,2025/10/21
4996,15714046,loginn issue,Low,67.1,2026/04/12
4997,15685096,Card Problem,Medium,20.9,2026/08/07
4998,15658432,App Bug,Low,40.2,2026/01/08
4999,15573280,Payment Failure,High,4.3,2026/05/07
5000,15761717,Complaint,High,6.1,2026/02/27
5001,15693200,Account Update,Low,73.8,2026/08/08
5002,15750299,Fraud Alert,Critical,2.4,2026/08/15
5003,15797905,App Bug,High,8.3,2026/07/28
5004,15575510,Fraud Alert,Low,94.2,2026/03/19
5005,15674583,Loan Query, Critical ,2.3,2025/11/18
5006,15660809,Payment Failure,Critical,1.1,2026/06/15
5007,15718039,Login Issue,medium,29.4,2026/07/13
5008,15686611,Account Update,Low,63.1,2025/09/30
5009,15751203,,Medium,44.0,2025/09/08
5010,15708791,Account Update,Medium,25.5,2026/07/29
5011,15571940,Complaint,Medium,15.9,2025/11/22
5012,15810732,Login Issue,Critical,3.5,2026/05/19
5013,15744983,Loan Query,Low,90.4,2026/05/01
5014,15704771,Fraud Alert,High,,2026/05/14
5015,15592389,Login Issue,Medium,19.7,2025/11/26
5016,15753719,App Bug,High,9.0,2025/10/11
5017,15611644,Payment Failure,medium,17.4,2026/05/12
5018,15698786,App Bug,Low,69.3,2026/02/14
5019,15747878,Card Problem,Low,83.5,2026/01/04
5020,15601274,Account Update,Low,68.7,2026/02/19
5021,15568240,App Bug,High,7.0,2026/01/23
5022,15744914,Payment Failure,Medium,47.0,2025/09/28
5023,15730657,Loan Query,Medium,28.6,2026/05/20
5024,15642099,Fraud Alert,Critical,2.3,2025/12/26
5025,15679966,Login Issue,Critical,,2026/06/11
5026,15809736,App Bug,Critical,0.9,2026/07/29
5027,15693683,Complaint,High,4.5,2026/03/15
5028,15719541,Login Issue,High,4.7,2026/03/28
5029,15630413,Login Issue,Medium,28.8,2026/01/01
5030,15658852,Fraud Alert,Medium,29.2,2025/10/13
5031,15770030,Payment Failure,High,6.6,2026/04/26
5032,15600692,App Bug,High,8.2,2026/04/18
5033,15670029,Fraud Alert,Low,82.9,2026/06/23
5034,15650488,Account Update,High,8.7,2026/04/20
5035,15690182,Loan Query,Medium,16.3,2025/10/18
5036,15745624,Complaint,Medium,25.6,2026/05/16
5037,15752463,Payment Failure,High,8.4,2026/04/19
5038,15582849,Loan Query,Low,140.1,2026/02/11
5039,15690372,Loan Query,Medium,24.0,2025/11/02
5040,15602497,Complaint,Low,94.6,2026/05/15
5041,15621075,Fraud Alert,Medium,99999.0,2026/08/03
5042,15615126,Fraud Alert,High,7.3,2025/09/12
5043,15623478,Card Problem,Low,-5.0,2025/10/25
5044,15600911,Fraud Alert,High,7.1,2026/03/28
5045,15593622,Fraud Alert,Low,15.0,2026/04/02
5046,15600879,Complaint,Low,28.7,2025/09/21
5047,15628274,App Bug,Low,47.0,2026/06/15
5048,15725355,Payment Failure,Medium,19.6,2026/06/11
5049,15707861,Complaint,Low,41.0,2025/09/03
5050,15661548,Loan Query,High,,2025/10/19
5051,15782468,Card Problem,Medium,25.5,2026/07/09
5052,15796413,,Low,85.6,2026/07/16
5053,15800031,Loan Query,High,7.5,2026/07/26
5054,15688059,Account Update,Critical,1.5,2026/02/05
5055,15685640,Account Update,Low,42.3,2026/05/21
5056,15641732,Payment Failure,Low,91.7,2026/06/17
5057,15659149,Payment Failure,low,106.4,2025/12/17
5058,15637131,Account Update,Low,135.2,2026/08/04
5059,15688264,Complaint,Medium,99999.0,2026/08/12
5060,15676513,Payment Failure,Low,74.4,2026/04/24
5061,15794493,Fraud Alert,Low,91.1,2026/02/24
5062,15655339,App Bug,Low,69.6,2026/03/08
5063,15657830,Account Update,Critical,2.3,2025/09/30
5064,15592389,Loan Query,High,4.5,2025/12/26
5065,15726484,App Bug,Medium,-5.0,2026/04/23
5066,15704340,Card Problem,Low,57.5,2026/02/19
5067,15624623,Payment Failure,Low,89.1,2026/06/16
5068,15785819,Payment Failure,High,7.8,2026/07/17
5069,15678317,Payment Failure,Low,41.0,2026/07/07
5070,15585100,Loan Query,High,,2026/05/03
5071,15713483,Loan Query,Medium,,2026/08/05
5072,15724620,Card Problem,High,4.3,2026/03/08
5073,15785519,Loan Query,Critical,1.6,2026/04/22
5074,15719579,Complaint,Critical,3.8,2025/10/31
5075,15613713,Fraud Alert,Medium,21.0,2025/10/22
5076,15637131,Account Update,Medium,24.2,2026/08/06
5077,15589496,Login Issue,High,4.5,2025/12/25
5078,15774262,Account Update,Low,72.9,2025/09/04
5079,15635396,Loan Query,low,74.6,2026/02/24
5080,15591552,Fraud Alert,High,,2026/03/03
5081,15702430,Account Update,High  ,12.7,2026/07/24
5082,15631639,Fraud Alert,Medium,26.1,2026/01/30
5083,15749019,Payment Failure,Critical,0.8,2026/06/10
5084,15796787,Card Problem,Critical,2.8,2026/05/28
5085,15612627,Complaint,High,4.0,2026/03/13
5086,15749177,Fraud Alert,Critical,2.5,2026/08/28
5087,15646859,Fraud Alert,Low,75.6,2025/10/27
5088,15811842,Account Update,Low,71.2,2025/09/26
5089,15794493,Loan Query,High,5.7,2025/11/26
5090,15774179,Fraud Alert,Critical,1.6,2026/05/13
5091,15756538,Account Update,Critical,1.8,2025/11/13
5092,15808851,Complaint,Low,93.2,2026/03/31
5093,15695475,Complaint,low,0.5,2025/10/27
5094,15651280,Login Issue,Critical,0.5,2026/01/11
5095,15660840,Complaint,Low,66.5,2026/07/12
5096,15774250,Fraud Alert,High,4.0,2025/12/12
5097,15683339,Payment Failure,Critical,0.5,2025/12/08
5098,15691004,Payment Failure,Critical,0.7,2025/11/03
5099,15776947,Complaint,High,8.0,2026/03/23
5100,15737705,App Bug,High,1.2,2025/12/22
5101,15743067,loginn issue,Medium,,2026/04/25
5102,15772892,Card Problem,Medium,37.8,2025/12/09
5103,15648876,Card Problem,Low,64.1,2026/02/23
5104,15603741,Login Issue,Low,67.9,2025/10/28
5105,15609510,App Bug,Critical,1.6,2026/04/03
5106,15804602,Payment Failure,Low,66.5,2025/09/26
5107,15665053,Payment Failure,Critical,2.0,2026/07/24
5108,15610056,Loan Query,Low,65.2,2026/08/13
5109,15804853,App Bug,Low,100.5,2026/07/01
5110,15635660,Account Update,Low,62.8,2025/11/05
5111,15717498,Fraud Alert,Low,69.2,2026/04/21
5112,15768887,App Bug,Low,79.7,2026/04/25
5113,15644446,App Bug,Low,85.3,2026/08/06
5114,15715003,Loan Query,High,,2026/07/01
5115,15609824,,High,11.4,2026/05/19
5116,15732293,Login Issue,High,4.7,2025/11/10
5117,15691323,Account Update,Critical,3.0,2026/05/16
5118,15654183,Login Issue,High,3.8,2025/09/05
5119,15636626,Login Issue,High,4.4,2026/06/01
5120,15712584,Loan Query,Medium,29.9,2025/09/27
5121,15762716,Fraud Alert,Critical,1.9,2026/06/13
5122,15582714,Card Problem,Low,122.4,2026/04/12
5123,15636105,App Bug,Low,137.0,2026/06/29
5124,15678882,Complaint,Low,67.8,2026/05/08
5125,15662698,Fraud Alert,High,4.4,2026/05/21
5126,15762605,Loan Query,Low,31.1,2025/12/02
5127,15800233,Complaint,Low,79.3,2026/08/23
5128,15603065,Loan Query,High,6.7,2026/06/26
5129,15772777,loginn issue,Medium,27.2,2025/11/30
5130,15705383,,Low,121.0,2025/11/07
5131,15604891,Card Problem,Low,32.3,2025/10/26
5132,15626322,Fraud Alert,medium,25.3,2026/03/20
5133,15780835,Loan Query,High,7.6,2026/08/05
5134,15706899,Card Problem,Low,92.3,2026/07/07
5135,15605263,Card Problem,Low,107.2,2026/07/10
5136,15646539,Payment Failure,Medium,16.8,2026/02/14
5137,15655298,Loan Query,Medium,27.8,2026/05/19
5138,15585367,App Bug,High,7.1,2026/03/18
5139,15781702,Loan Query,Medium,9.5,2026/04/05
5140,15570601,Account Update,High,6.9,2026/07/11
5141,15656597,App Bug,Critical,2.8,2026/08/23
5142,15637110,Payment Failure,Low,98.2,2026/01/08
5143,15651554,Loan Query,High,5.6,2026/01/21
5144,15709928,Loan Query,LOW,65.7,2026/03/25
5145,15568106,Account Update,Critical,2.2,2026/02/25
5146,15655229,Payment Failure,Low,79.2,2026/01/31
5147,15749947,Card Problem,Critical,2.1,2026/04/22
5148,15716218,App Bug,High,5.5,2025/11/10
5149,15814750,App Bug,Low,86.4,2025/11/12
5150,15810845,Complaint,Medium,12.0,2026/04/02
5151,15797293,Card Problem,Critical,2.3,2026/07/08
5152,15703682,,Low,99999.0,2026/08/27
5153,15791172,Card Problem,High,4.1,2026/05/23
5154,15676645,Complaint,Low,131.4,2026/02/03
5155,15686913,Login Issue,Low,30.5,2026/08/28
5156,15728542,Account Update,Medium,18.4,2026/06/10
5157,15654964,Payment Failure,High,5.7,2026/02/10
5158,15621205,App Bug,Medium,30.3,2026/09/02
5159,15772573,Loan Query,Critical,1.0,2026/06/13
5160,15613292,App Bug,Low,77.5,2026/07/23
5161,15804072,Card Problem,Critical,2.8,2025/12/23
5162,15751333,Payment Failure,Medium,22.0,2025/12/14
5163,15797748,Payment Failure,Low,50.7,2025/12/19
5164,15746410,App Bug,Low,94.1,2026/07/19
5165,15710671,Card Problem,High,4.7,2026/09/03
5166,15680918,Card Problem,Medium  ,16.2,2026/01/29
5167,15654074,Payment Failure,High,9.3,2026/08/20
5168,15585823,App Bug,Medium,23.4,2026/02/26
5169,15638774,App Bug,Low,79.0,2026/08/13
5170,15748625,Loan Query,High,6.4,2025/11/09
5171,15718247,Login Issue,Critical,1.7,2026/09/01
5172,15792989,Payment Failure,Medium,39.3,2026/08/01
5173,15567802,Login Issue,Low,60.2,2025/12/03
5174,15812611,Card Problem,Critical,0.8,2026/05/18
5175,15715750,Card Problem,Medium,0.5,2026/06/07
5176,15749365,Login Issue,Low,48.6,2026/08/24
5177,15716449,Account Update,Low,74.1,2026/07/26
5178,15709368,Loan Query,High,5.2,2026/02/15
5179,15575679,Loan Query,Critical,1.7,2026/09/01
5180,15764195,Account Update,Critical,1.9,2025/11/01
5181,15775905,Account Update,Medium,-5.0,2026/03/02
5182,15775042,Payment Failure,Low,55.6,2026/06/17
5183,15802106,Fraud Alert, Critical ,2.3,2026/05/06
5184,15754012,Complaint,Medium,24.8,2026/06/28
5185,15782993,Login Issue,Low,34.5,2026/06/22
5186,15700366,,Medium,-5.0,2026/08/10
5187,15608688,Payment Failure, Medium ,31.7,2026/09/01
5188,15700710,Loan Query,Medium,24.2,2026/04/04
5189,15661380,Account Update,Low  ,,2026/08/14
5190,15659325,Card Problem,High,8.6,2026/06/03
5191,15739548,Loan Query,Low,62.6,2026/01/27
5192,15628558,Account Update,Medium,30.5,2026/04/07
5193,15581252,Fraud Alert,High,7.6,2025/09/09
5194,15793196,Loan Query,Low,79.0,2026/05/28
5195,15664802,Card Problem,Medium,14.8,2025/10/27
5196,15618243,App Bug,High,6.7,2025/09/15
5197,15800517,Payment Failure,Low,18.2,2026/03/17
5198,15594577,Login Issue,Low,33.5,2025/11/16
5199,15669887,Account Update,Medium,21.3,2025/09/30
5200,15638989,Login Issue,medium,12.9,2026/08/12
5201,15611961,Card Problem,High,6.4,2025/10/01
5202,15577078,Complaint,Critical,2.1,2025/12/14
5203,15814116,Card Problem,Low,29.2,2026/01/17
5204,15783541,Login Issue,High,8.9,2025/11/24
5205,15774258,Loan Query,Low,32.7,2026/01/27
5206,15765345,Account Update,Critical,0.6,2026/08/18
5207,15641009,Login Issue,Critical,2.0,2026/01/09
5208,15655859,Loan Query,Critical,2.7,2025/11/16
5209,15714087,loginn issue,High,5.4,2025/10/04
5210,15782456,Fraud Alert,High,9.2,2026/08/22
5211,15629519,App Bug,Critical,1.4,2026/02/01
5212,15583764,Loan Query,Low,0.5,2025/12/16
5213,15566251,App Bug,Low,,2026/06/07
5214,15797748,Payment Failure,High,4.2,2025/09/19
5215,15778830,Complaint,Critical,1.7,2026/03/05
5216,15787229,Login Issue,High,8.2,2026/04/22
5217,15641170,Payment Failure,Low,57.7,2025/10/25
5218,15813862,Loan Query,High,6.1,2026/07/15
5219,15810457,Account Update,Low,89.7,2026/08/14
5220,15677112,App Bug,Medium  ,29.5,2026/06/17
5221,15569178,Payment Failure,Critical,1.4,2025/12/26
5222,15771702,Fraud Alert,High,7.0,2026/07/31
5223,15572728,App Bug,Low,88.5,2026/06/17
5224,15697546,Fraud Alert,Low,130.1,2026/03/21
5225,15680046,Fraud Alert,High,1.8,2026/01/02
5226,15756824,Complaint,Medium,28.8,2026/05/22
5227,15705515,Complaint,Medium,26.2,2026/08/25
5228,15737071,Card Problem,MEDIUM,38.7,2026/01/28
5229,15585133,Loan Query,Medium,-5.0,2026/08/23
5230,15592846,Account Update,Medium,26.5,2026/08/09
5231,15574842,Loan Query,Low,99.4,2025/09/27
5232,15600392,Complaint,Medium,26.4,2026/03/17
5233,15579334,Account Update,Critical,2.6,2026/03/20
5234,15699492,App Bug,High,3.7,2026/04/04
5235,15713559,Account Update,Low,95.7,2026/08/19
5236,15669253,Fraud Alert,Medium,35.3,2026/02/10
5237,15811565,App Bug,High,9.2,2026/06/12
5238,15771540,Loan Query,Low,96.9,2025/09/30
5239,15655360,Card Problem,Low,97.7,2025/09/09
5240,15628674,Account Update,High,6.0,2026/01/09
5241,15737782,Account Update,Medium,30.3,2025/12/15
5242,15808689,Card Problem,High,2.8,2026/07/17
5243,15735106,Payment Failure,Medium,14.2,2026/04/17
5244,15774551,Complaint,High,4.4,2025/12/27
5245,15625905,Card Problem,High,,2026/07/24
5246,15696054,Fraud Alert,Low,88.0,2026/08/29
5247,15693752,Complaint,Medium,26.6,2026/09/01
5248,15768777,Payment Failure,Low,26.6,2026/07/31
5249,15813645,Complaint,High,8.6,2026/03/10
5250,15569438,loginn issue,Low,86.1,2026/07/01
5251,15627360,Payment Failure,High,6.9,2026/06/09
5252,15751491,App Bug,Medium,30.0,2026/07/08
5253,15791700,,High,7.2,2025/12/12
5254,15792305,Card Problem,High,3.0,2025/12/11
5255,15609623,Account Update,Critical,2.1,2026/01/31
5256,15603082,App Bug,Medium,29.5,2026/04/20
5257,15623649,Fraud Alert,Low,102.8,2025/12/02
5258,15797627,Fraud Alert,Low,75.4,2026/08/18
5259,15697460,Complaint,Low,38.9,2025/10/11
5260,15686776,Card Problem,Medium,27.1,2025/12/07
5261,15755416,Card Problem,Low,106.1,2025/11/30
5262,15810878,Payment Failure,High,5.4,2026/05/24
5263,15590820,Account Update,Low,72.8,2025/11/03
5264,15674932,Loan Query,Medium,25.4,2026/03/15
5265,15594786,Account Update,Critical,2.9,2025/09/23
5266,15780835,Complaint,High,5.2,2026/04/10
5267,15783629,Complaint,High,5.8,2026/01/23
5268,15654300,Account Update,Low,103.4,2026/06/14
5269,15773221,Login Issue,High,4.1,2026/01/16
5270,15646161,Card Problem,Low,132.7,2025/11/08
5271,15636023,Account Update,High,7.3,2025/11/24
5272,15609510,Payment Failure,Low,93.7,2026/06/29
5273,15681550,Login Issue,Low,128.1,2026/01/11
5274,15737795,Account Update,High,9.9,2025/09/05
5275,15738634,Fraud Alert,Low,35.6,2026/02/19
5276,15622478,Payment Failure,Low,91.5,2026/04/29
5277,15662238,,High,3.8,2026/09/01
5278,15628034,Loan Query,Low,33.5,2025/11/21
5279,15753874,Card Problem,Medium,24.9,2025/09/23
5280,15580134,Card Problem,Critical,99999.0,2025/11/20
5281,15799480,Fraud Alert,Medium,20.9,2026/02/15
5282,15723620,Complaint,Medium,9.1,2026/07/05
5283,15576760,Account Update,Low,25.0,2025/09/29
5284,15698792,Loan Query,High,9.2,2026/07/20
5285,15625706,Loan Query, Low ,54.6,2026/07/15
5286,15729019,Account Update,Critical,3.1,2026/08/07
5287,15776156,Fraud Alert,Medium,16.9,2026/02/04
5288,15750476,Loan Query,Critical,1.2,2026/05/12
5289,15615575,Fraud Alert,Medium,13.0,2026/06/23
5290,15704763,Fraud Alert,High,3.5,2026/06/11
5291,15637977,Card Problem,low,118.1,2026/03/05
5292,15630617,Card Problem,Medium  ,29.3,2025/10/10
5293,15646521,App Bug,High,1.4,2026/08/31
5294,15632816,App Bug,Critical,1.6,2026/02/12
5295,15586425,Account Update,High,2.4,2026/05/30
5296,15791373,Account Update,Medium,30.6,2025/12/24
5297,15815316,Loan Query,LOW,45.8,2025/12/06
5298,15690175,Complaint,Low,92.9,2026/05/27
5299,15730657,Complaint,Critical,1.9,2025/10/07
5300,15674206,App Bug,Medium,23.5,2026/05/19
5301,15642824,Loan Query,Low,46.4,2025/11/23
5302,15654025,Login Issue,Medium,19.8,2026/04/03
5303,15596021,Complaint,High,,2026/06/08
5304,15761886,Login Issue,High,,2026/06/04
5305,15602929,Loan Query,High,6.0,2026/03/28
5306,15773792,App Bug,High,5.4,2025/10/20
5307,15771668,Loan Query,Medium,17.7,2026/02/28
5308,15605455,Fraud Alert,Medium,21.0,2025/12/25
5309,15714380,Complaint,Critical,0.5,2025/12/21
5310,15770995,Payment Failure,Low,96.9,2026/08/08
5311,15720508,Card Problem,Medium,8.7,2026/02/19
5312,15644699,Card Problem,MEDIUM,29.8,2026/02/19
5313,15642619,App Bug,Low,44.1,2026/03/06
5314,15754526,Fraud Alert,High,5.3,2026/01/31
5315,15645095,Payment Failure,Medium,,2025/12/23
5316,15645835,App Bug,low,68.8,2026/07/16
5317,15591010,Loan Query,Critical,3.4,2026/06/01
5318,15773013,Card Problem,Medium,45.4,2026/05/04
5319,15766659,Loan Query,Critical,2.7,2026/06/17
5320,15573077,Account Update,Low,31.6,2026/08/01
5321,15683118,Login Issue,Low  ,97.8,2025/09/07
5322,15768476,Loan Query,Low,42.5,2025/10/31
5323,15577514,Account Update,Medium,37.3,2026/08/11
5324,15600173,Loan Query,Low,49.1,2026/02/27
5325,15788068,Card Problem,Low,47.9,2026/04/19
5326,15775206,Complaint,High,5.4,2026/01/04
5327,15617134,Fraud Alert,Medium,36.5,2026/07/28
5328,15686812,Complaint,Medium,32.7,2026/07/14
5329,15787459,Card Problem,Medium,27.4,2026/07/18
5330,15634844,App Bug,Low,97.6,2026/01/05
5331,15623630,Loan Query,Low,84.0,2025/09/23
5332,15720713,Complaint,Medium,12.7,2026/08/18
5333,15659175,Account Update,Medium,5.1,2026/02/14
5334,15766765,Payment Failure,Medium,36.5,2026/03/17
5335,15652401,Loan Query,Low,75.2,2025/10/31
5336,15665634,App Bug,Low,109.4,2026/03/19
5337,15586183,Fraud Alert, Low ,22.0,2026/01/12
5338,15793842,Complaint,Critical,2.6,2026/06/06
5339,15641110,Card Problem,Low,33.0,2026/01/25
5340,15666095,Card Problem,Critical,1.6,2025/09/15
5341,15794875,Complaint,Critical,2.6,2026/05/25
5342,15662063,Complaint,Low,56.5,2026/03/13
5343,15586629,App Bug,Medium,34.9,2026/05/24
5344,15658100,Payment Failure,High,,2026/05/21
5345,15650086,Payment Failure,Critical,0.9,2026/04/19
5346,15770516,App Bug,High,8.5,2026/05/10
5347,15623828,loginn issue,Low,66.7,2025/09/25
5348,15644296,Fraud Alert,Critical,3.3,2026/02/01
5349,15805449,Account Update,High,3.1,2026/08/02
5350,15583597,Account Update,Low,63.1,2025/12/10
5351,15569503,Fraud Alert,Low,75.6,2026/02/14
5352,15710111,App Bug,High,10.0,2026/05/24
5353,15685109,Loan Query,Medium,26.1,2025/10/15
5354,15733261,loginn issue,Critical,1.1,2025/10/22
5355,15742210,Login Issue,Low,39.2,2025/11/27
5356,15625942,Login Issue,Critical,,2026/06/05
5357,15793331,App Bug,High,4.9,2026/06/03
5358,15712930,Complaint,Medium,9.1,2025/09/06
5359,15640407,Login Issue,Medium,37.0,2026/07/20
5360,15737489,Login Issue,Low,92.0,2025/10/06
5361,15693817,Card Problem,Critical,2.0,2025/12/19
5362,15607395,Payment Failure,Critical,2.1,2026/08/12
5363,15770567,Payment Failure,Low,59.6,2026/07/22
5364,15588450,Fraud Alert,Critical,2.4,2025/12/21
5365,15662865,Fraud Alert,Low,20.7,2026/08/19
5366,15622729,Payment Failure,Low,69.5,2026/04/08
5367,15651336,Loan Query,medium,23.9,2025/10/26
5368,15790067,App Bug,High,7.8,2025/12/17
5369,15573280,Complaint,Medium,30.9,2026/06/05
5370,15785975,Account Update,Critical,-5.0,2026/08/28
5371,15677307,Loan Query,Low,32.0,2026/04/13
5372,15645200,App Bug,Low,116.5,2026/07/31
5373,15611794,Complaint,Medium,,2025/10/09
5374,15745375,Loan Query,Low,,2026/08/20
5375,15793324,Payment Failure,Medium,32.6,2025/11/20
5376,15737408,Account Update,Low,92.2,2025/09/15
5377,15757607,Payment Failure,MEDIUM,28.4,2026/04/26
5378,15694860,Loan Query,Low,93.5,2026/02/19
5379,15708650,Loan Query,Low,76.5,2025/09/22
5380,15652835,Loan Query,Medium,26.5,2025/10/17
5381,15764604,Card Problem,Critical,,2025/10/10
5382,15608381,Loan Query,High,8.9,2025/09/30
5383,15602812,Card Problem,Low,85.1,2025/12/03
5384,15616922,App Bug,Medium,28.7,2026/01/09
5385,15640454,Login Issue,Low,89.8,2026/06/15
5386,15788025,loginn issue,Low,,2025/10/09
5387,15779743,Loan Query,Low,70.8,2026/06/24
5388,15619343,Card Problem,High,3.4,2025/12/28
5389,15641122,Login Issue,MEDIUM,11.0,2026/01/13
5390,15775905,loginn issue,High,5.5,2026/03/30
5391,15640686,Complaint,Critical,1.9,2026/03/20
5392,15800784,Card Problem,High,4.0,2026/04/21
5393,15766659,,Low,59.4,2026/07/22
5394,15592937,Payment Failure,Low,57.5,2026/03/29
5395,15806455,App Bug,Low,72.4,2026/04/12
5396,15776558,Loan Query, Low ,82.2,2026/02/11
5397,15692430,Complaint,Low,75.5,2025/09/11
5398,15675949,Payment Failure,Medium,18.2,2026/03/21
5399,15755084,Fraud Alert,Low,88.1,2026/08/13
5400,15773869,Card Problem,Medium,35.8,2025/11/02
5401,15769005,Card Problem,Medium,13.4,2026/06/03
5402,15782236,Fraud Alert,Medium,21.9,2025/09/06
5403,15607691,Account Update,Critical,2.4,2026/07/28
5404,15722090,Fraud Alert,Medium,21.7,2026/07/16
5405,15687688,Account Update,High,3.7,2025/10/05
5406,15730418,Fraud Alert,Medium,19.8,2026/06/29
5407,15699446,Loan Query,Low,60.7,2025/09/26
5408,15772363,Loan Query,Medium,19.3,2026/08/27
5409,15766185,Loan Query,Low,60.9,2025/10/10
5410,15808662,Complaint,Low,128.5,2026/03/05
5411,15752857,Account Update,Medium,16.6,2026/05/18
5412,15649450,Payment Failure,MEDIUM,12.3,2025/10/27
5413,15605872,Fraud Alert,Critical,2.7,2026/01/29
5414,15642063,Account Update,Low,65.6,2026/08/20
5415,15582519,Account Update,Medium,29.7,2026/02/04
5416,15724321,Loan Query,Medium  ,24.1,2026/07/10
5417,15621210,,High,4.8,2025/10/17
5418,15591512,Payment Failure,MEDIUM,26.6,2026/01/25
5419,15627232,Fraud Alert,Medium,36.8,2026/04/15
5420,15778219,Complaint,Medium,12.2,2026/03/17
5421,15614716,Fraud Alert,Low,37.1,2026/03/24
5422,15619360,Card Problem,Low,63.9,2026/08/07
5423,15613786,Complaint,Low,87.3,2025/09/18
5424,15583278,Loan Query,Medium,36.7,2026/05/03
5425,15752534,Login Issue,Low,,2025/11/22
5426,15704987,Payment Failure,Critical,1.3,2026/06/03
5427,15749671,Loan Query,Critical,0.9,2025/12/24
5428,15573876,Fraud Alert,Medium,99999.0,2025/11/11
5429,15745605,Fraud Alert,Low,102.2,2026/03/22
5430,15704769,Account Update,Medium,-5.0,2026/06/09
5431,15744913,Complaint,Medium,-5.0,2026/02/01
5432,15752956,loginn issue,Low,35.8,2026/07/24
5433,15627971,Login Issue,Critical,1.3,2025/11/15
5434,15618225,,Low,66.0,2026/02/02
5435,15695078,Card Problem,High,5.4,2026/08/15
5436,15626042,Fraud Alert,High,2.3,2026/07/31
5437,15680666,Account Update,Low,90.7,2026/03/13
5438,15712199,Login Issue,Medium,9.7,2025/09/08
5439,15789379,Fraud Alert,Medium,30.1,2026/06/13
5440,15673570,Account Update,Medium,38.5,2026/06/14
5441,15575243,App Bug,Medium,,2025/11/14
5442,15612358,Login Issue,Medium,15.4,2025/11/05
5443,15765643,Card Problem,High,8.9,2025/09/24
5444,15743570,Login Issue,Low,35.6,2025/09/05
5445,15662063,Complaint,Low,56.5,2026/06/23
5446,15621004,Payment Failure,Medium,32.6,2026/07/05
5447,15613172,Payment Failure,High,5.8,2026/03/23
5448,15681327,Complaint,Medium,1.4,2026/06/05
5449,15661591,Account Update,Low,114.9,2026/06/10
5450,15727281,Payment Failure,Medium,32.5,2025/10/16
5451,15567991,Payment Failure,Low,15.4,2026/02/06
